"","censusTract","Year","City","Community","Detailed_Name","SPA","SD","CD","SSD","AD","DemogSurveySample","YouthCountSample","totStreetSingAdult","totStreetFamHH","totStreetFamMemb","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthIndiv","totYouthUnaccKid","totYouthFamHH","totYouthFamMemb","totEsAdultSingAdult","totESAdultFamHH","totEsAdultFamMemb","totESYouthSingYouth","totESYouthFamHH","totEsYouthFamMemb","totEsYouthUnaccYouth","totThAdultSingAdult","totTHAdultFamHH","totThAdultFamMemb","totTHYouthSingYouth","totTHYouthFamHH","totThYouthFamMemb","totThYouthUnaccYouth","totShAdultSingAdult","totSHAdultFamHH","totShAdultFamMemb","totSHYouthSingYouth","totSHYouthFamHH","totShYouthFamMemb","totShYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"586",535400,2016,"Florence-Graham","Florence-Graham","Florence-Graham",6,2,0,33,59,"No","No",8,0,0,2,2,14,0,3,3,3,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
"587",102107,2016,"Los Angeles","Foothill Trails","Foothill Trails District NC",2,5,7,25,39,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588",103200,2016,"Los Angeles","Foothill Trails","Foothill Trails District NC",2,5,7,18,39,"Yes","No",42,0,0,0,0,2,0,12,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65
"589",103300,2016,"Los Angeles","Foothill Trails","Foothill Trails District NC",2,5,7,25,39,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590",104103,2016,"Los Angeles","Foothill Trails","Foothill Trails District NC",2,3,7,18,39,"No","No",4,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"591",104204,2016,"Los Angeles","Foothill Trails","Foothill Trails District NC",2,3,7,18,39,"Yes","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"592",980020,2016,"Los Angeles","Foothill Trails","Foothill Trails District NC",2,5,7,25,39,"No","No",4,0,0,0,0,0,7,5,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"593",187200,2016,"Los Angeles","Elysian Valley","Elysian Valley Riverside NC",4,1,13,24,43,"No","No",1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"594",197200,2016,"Los Angeles","Elysian Valley","Elysian Valley Riverside NC",4,1,13,24,51,"No","No",1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"595",602600,2016,"Gardena","Gardena","Gardena",8,2,0,35,62,"No","No",7,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,5,0,5,18
"596",602900,2016,"Gardena","Gardena","Gardena",8,2,0,35,62,"No","No",0,0,0,0,0,6,0,4,0,0,11,0,6,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,53,0,0,53,70
"597",603001,2016,"Gardena","Gardena","Gardena",8,2,0,35,62,"No","No",1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"598",603004,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","Yes",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"599",603005,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"600",603006,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","Yes",0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"601",603101,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",0,0,0,4,2,1,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"602",603102,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"603",603200,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"604",603301,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"605",603302,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",1,0,0,0,1,7,0,2,0,2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"606",603400,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"No","No",3,0,0,1,1,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"607",603500,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"Yes","Yes",3,0,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"608",603600,2016,"Gardena","Gardena","Gardena",8,2,0,35,66,"Yes","No",7,0,0,5,3,0,0,1,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"609",186100,2016,"Los Angeles","Glassell Park","Glassell Park NC",4,1,14,24,51,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"610",186301,2016,"Los Angeles","Glassell Park","Glassell Park NC",4,1,13,24,51,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",186302,2016,"Los Angeles","Glassell Park","Glassell Park NC",4,1,1,24,51,"No","No",1,0,0,0,1,5,0,1,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"612",186401,2016,"Los Angeles","Glassell Park","Glassell Park NC",4,1,13,24,51,"Yes","No",0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"613",186403,2016,"Los Angeles","Glassell Park","Glassell Park NC",4,1,1,24,51,"No","No",1,0,0,0,3,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"614",186404,2016,"Los Angeles","Glassell Park","Glassell Park NC",4,1,1,24,51,"No","No",0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"615",400402,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"No","No",16,0,0,2,0,1,2,0,3,0,2,3,0,0,0,0,0,196,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,205,0,0,205,229
"616",400404,2016,"Glendora","Glendora","Glendora",3,5,0,25,41,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",400501,2016,"Glendora","Glendora","Glendora",3,5,0,25,41,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",400800,2016,"Glendora","Glendora","Glendora",3,5,0,9,15,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",400900,2016,"Glendora","Glendora","Glendora",3,5,0,9,15,"No","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"620",401001,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"Yes","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",401002,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"No","No",5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"622",401101,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623",401102,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"Yes","No",22,1,3,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
"624",401201,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",401202,2016,"Glendora","Glendora","Glendora",3,5,0,25,41,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",401203,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627",403901,2016,"Glendora","Glendora","Glendora",3,5,0,22,48,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",403902,2016,"Glendora","Glendora","Glendora",3,5,0,25,48,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"629",106603,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,38,"No","No",0,0,0,0,4,6,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"630",106641,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,38,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",106642,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,38,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",106643,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,38,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",106645,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,39,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",106646,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,39,"No","No",3,0,0,0,1,2,0,3,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"635",109200,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,3,12,18,39,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",109300,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,3,12,18,39,"No","No",0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"637",109700,2016,"Los Angeles","Granada Hills","Granada Hills South NC",2,3,12,18,38,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638",111100,2016,"Los Angeles","Granada Hills","Granada Hills South NC",2,5,12,18,38,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"639",111201,2016,"Los Angeles","Granada Hills","Granada Hills South NC",2,5,12,18,38,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"640",111202,2016,"Los Angeles","Granada Hills","Granada Hills South NC",2,5,12,18,38,"No","No",16,0,0,0,4,6,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
"641",111301,2016,"Los Angeles","Granada Hills","Granada Hills South NC",2,5,12,18,38,"No","No",10,0,0,6,0,8,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
"642",111400,2016,"Los Angeles","Granada Hills","Granada Hills South NC",2,5,12,18,38,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"643",980022,2016,"Los Angeles","Granada Hills","Granada Hills North NC",2,5,12,18,39,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644",240010,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,9,30,59,"No","No",32,0,0,2,2,2,2,2,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48
"645",240020,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,9,30,59,"Yes","No",13,0,0,1,0,1,3,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
"646",240200,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,59,"No","No",41,0,0,11,4,10,4,9,17,7,19,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,104
"647",240500,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,64,"No","Yes",3,0,0,0,0,1,0,4,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,11,0,22,0,22,33
"648",240600,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,64,"No","No",8,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"649",240700,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,59,"No","Yes",13,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"650",240800,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,64,"No","No",15,0,0,0,1,2,2,3,0,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
"651",240900,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,64,"No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",241001,2016,"Los Angeles","Green Meadows","Harbor Gateway North NC",6,2,15,30,64,"No","No",0,0,0,0,0,1,1,8,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"653",241002,2016,"Los Angeles","Green Meadows","Harbor Gateway North NC",6,2,15,30,64,"No","Yes",6,0,0,5,5,6,0,1,8,9,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
"654",241110,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,64,"Yes","No",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110,0,0,110,113
"655",241120,2016,"Los Angeles","Green Meadows","Empowerment Congress Southeast NC",6,2,8,30,64,"No","No",5,0,0,2,0,5,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"656",241202,2016,"Los Angeles","Green Meadows","Harbor Gateway North NC",6,2,8,30,64,"Yes","No",7,0,0,0,0,4,0,7,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
"657",241400,2016,"Los Angeles","Green Meadows","Harbor Gateway North NC",6,2,15,30,64,"No","No",1,0,0,0,0,4,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"658",408401,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,22,57,"No","No",1,0,0,1,2,21,0,0,2,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46
"659",408402,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,22,57,"No","No",10,0,0,2,0,0,12,12,3,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51
"660",408501,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,22,57,"No","No",1,0,0,0,0,16,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
"661",408503,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"Yes","No",4,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"662",408504,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",6,0,0,2,0,14,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
"663",408505,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",2,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"664",408623,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","Yes",0,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"665",408624,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666",408625,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"667",408628,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",408629,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",408630,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"670",408631,2016,"Hacienda Heights","Hacienda Heights","Hacienda Heights",3,4,0,32,57,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",293301,2016,"Los Angeles","Harbor City","Harbor City NC",8,4,15,35,66,"No","No",0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"672",293302,2016,"Los Angeles","Harbor City","Harbor City NC",8,4,15,35,66,"No","No",1,0,0,2,11,10,0,3,3,19,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47
"673",293304,2016,"Los Angeles","Harbor City","Harbor City NC",8,4,15,35,66,"No","Yes",6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"674",293306,2016,"Los Angeles","Harbor City","Harbor City NC",8,4,15,35,66,"No","No",0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"675",293307,2016,"Los Angeles","Harbor City","Harbor City NC",8,4,15,35,66,"No","No",0,0,0,1,2,2,0,2,2,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"676",294421,2016,"Los Angeles","Harbor City","Harbor City NC",8,4,15,35,66,"No","No",9,0,0,3,1,11,0,1,5,2,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39
"677",291110,2016,"Los Angeles","Harbor Gateway","Harbor Gateway North NC",8,2,15,35,64,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",291120,2016,"Los Angeles","Harbor Gateway","Harbor Gateway North NC",8,2,15,35,64,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",291130,2016,"Los Angeles","Harbor Gateway","Harbor Gateway North NC",8,2,15,35,64,"No","Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"680",291210,2016,"Los Angeles","Harbor Gateway","Harbor Gateway North NC",8,2,15,35,64,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",291220,2016,"Los Angeles","Harbor Gateway","Harbor Gateway North NC",8,2,15,35,64,"No","No",3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"682",291300,2016,"Los Angeles","Harbor Gateway","Harbor Gateway South NC",8,2,15,35,64,"Yes","No",6,0,0,0,0,0,9,22,0,0,0,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55
"683",292000,2016,"Los Angeles","Harbor Gateway","Harbor Gateway South NC",8,4,15,35,64,"No","No",3,0,0,10,11,10,0,0,16,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57
"684",293201,2016,"Los Angeles","Harbor Gateway","Harbor Gateway South NC",8,4,15,35,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
